attributes,Id,LastModifiedBy,MemberIdOrName,MemberType,MemberName,RevisionNum,RevisionCounter,IsNameObsolete,LastModifiedById,IsNewMember,ChangedBy
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uKuGAI'}",0MZ6t0000055uKuGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUaVEAW,ListView,InitiativeIngredients__c.All,,14047,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uKvGAI'}",0MZ6t0000055uKvGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUaWEAW,ListView,InitiativePartnerBusinessPriorities__c.All,,14048,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uKwGAI'}",0MZ6t0000055uKwGAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUaXEAW,ListView,KeyExecutiveBriefing__c.All,,14049,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypnWAA'}",0MZ8M0000000ypnWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJcUAO,ListView,Lead.ALAC_EDU_Unassigned_Leads_Lead,,74321,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypoWAA'}",0MZ8M0000000ypoWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJdUAO,ListView,Lead.ALAC_ENT_Unassigned_Leads_Lead,,74322,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yppWAA'}",0MZ8M0000000yppWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJeUAO,ListView,Lead.ALAC_GOV_Unassigned_Leads_Lead,,74323,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypqWAA'}",0MZ8M0000000ypqWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJfUAO,ListView,Lead.ANZ_EDU_Unassigned_Leads_Lead,,74324,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yprWAA'}",0MZ8M0000000yprWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJgUAO,ListView,Lead.ANZ_ENT_Unassigned_Leads_Lead,,74325,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypsWAA'}",0MZ8M0000000ypsWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJhUAO,ListView,Lead.ANZ_GOV_Unassigned_Leads_Lead,,74326,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8I00000BKkO0WAL'}",0MZ8I00000BKkO0WAL,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000MhkVxEAJ,ListView,Lead.All_My_Leads,,74327,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yptWAA'}",0MZ8M0000000yptWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJiUAO,ListView,Lead.CA_EDU_Unassigned_Leads_Lead,,74328,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypuWAA'}",0MZ8M0000000ypuWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJjUAO,ListView,Lead.CA_ENT_Unassigned_Leads_Lead,,74329,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypvWAA'}",0MZ8M0000000ypvWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJkUAO,ListView,Lead.CA_GOV_Unassigned_Leads_Lead,,74330,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypwWAA'}",0MZ8M0000000ypwWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJlUAO,ListView,Lead.CEMEA_EDU_Unassigned_Leads_Lead,,74331,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypxWAA'}",0MZ8M0000000ypxWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJmUAO,ListView,Lead.CEMEA_ENT_Unassigned_Leads_Lead,,74332,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypyWAA'}",0MZ8M0000000ypyWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJnUAO,ListView,Lead.CEMEA_GOV_Unassigned_Leads_Lead,,74333,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000ypzWAA'}",0MZ8M0000000ypzWAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJoUAO,ListView,Lead.CN_EDU_Unassigned_Leads_Lead,,74334,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq0WAA'}",0MZ8M0000000yq0WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJpUAO,ListView,Lead.CN_ENT_Unassigned_Leads_Lead,,74335,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq1WAA'}",0MZ8M0000000yq1WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJqUAO,ListView,Lead.HK_EDU_Unassigned_Leads_Lead,,74336,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq2WAA'}",0MZ8M0000000yq2WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJrUAO,ListView,Lead.HK_ENT_Unassigned_Leads_Lead,,74337,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq3WAA'}",0MZ8M0000000yq3WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJsUAO,ListView,Lead.INR_EDU_Unassigned_Leads_Lead,,74338,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq4WAA'}",0MZ8M0000000yq4WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJtUAO,ListView,Lead.INR_ENT_Unassigned_Leads_Lead,,74339,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq5WAA'}",0MZ8M0000000yq5WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJuUAO,ListView,Lead.INR_GOV_Unassigned_Leads_Lead,,74340,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq6WAA'}",0MZ8M0000000yq6WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJvUAO,ListView,Lead.JP_EDU_Unassigned_Leads_Lead,,74341,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq7WAA'}",0MZ8M0000000yq7WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJwUAO,ListView,Lead.JP_ENT_Unassigned_Leads_Lead,,74342,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq8WAA'}",0MZ8M0000000yq8WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJxUAO,ListView,Lead.JP_GOV_Unassigned_Leads_Lead,,74343,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yq9WAA'}",0MZ8M0000000yq9WAA,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJyUAO,ListView,Lead.KR_EDU_Unassigned_Leads_Lead,,74344,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqAWAQ'}",0MZ8M0000000yqAWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCJzUAO,ListView,Lead.KR_ENT_Unassigned_Leads_Lead,,74345,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqBWAQ'}",0MZ8M0000000yqBWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK0UAO,ListView,Lead.KR_GOV_Unassigned_Leads_Lead,,74346,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8I00000BKkO2WAL'}",0MZ8I00000BKkO2WAL,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000MhkVyEAJ,ListView,Lead.My_Nurture_Leads,,74347,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8I00000BKkO3WAL'}",0MZ8I00000BKkO3WAL,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000MhkVzEAJ,ListView,Lead.My_Open_Leads,,74348,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8I00000BKkO5WAL'}",0MZ8I00000BKkO5WAL,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000MhkW0EAJ,ListView,Lead.My_Submitted_for_Conversion_Leads,,74349,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8I00000BKkO6WAL'}",0MZ8I00000BKkO6WAL,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000MhkW1EAJ,ListView,Lead.My_Working_Leads,,74350,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqCWAQ'}",0MZ8M0000000yqCWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK1UAO,ListView,Lead.NSE_EDU_Unassigned_Leads_Lead,,74351,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqDWAQ'}",0MZ8M0000000yqDWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK2UAO,ListView,Lead.NSE_ENT_Unassigned_Leads_Lead,,74352,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqEWAQ'}",0MZ8M0000000yqEWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK3UAO,ListView,Lead.NSE_GOV_Unassigned_Leads_Lead,,74353,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqFWAQ'}",0MZ8M0000000yqFWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK4UAO,ListView,Lead.SA_EDU_Unassigned_Leads_Lead,,74354,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqGWAQ'}",0MZ8M0000000yqGWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK5UAO,ListView,Lead.SA_ENT_Unassigned_Leads_Lead,,74355,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqHWAQ'}",0MZ8M0000000yqHWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK6UAO,ListView,Lead.SA_GOV_Unassigned_Leads_Lead,,74356,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqIWAQ'}",0MZ8M0000000yqIWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK7UAO,ListView,Lead.TW_EDU_Unassigned_Leads_Lead,,74357,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqJWAQ'}",0MZ8M0000000yqJWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK8UAO,ListView,Lead.TW_ENT_Unassigned_Leads_Lead,,74358,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqKWAQ'}",0MZ8M0000000yqKWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCK9UAO,ListView,Lead.US_EDU_Unassigned_Leads_Lead,,74359,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqLWAQ'}",0MZ8M0000000yqLWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCKAUA4,ListView,Lead.US_ENT_Unassigned_Leads_Lead,,74360,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M0000000yqMWAQ'}",0MZ8M0000000yqMWAQ,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000OCKBUA4,ListView,Lead.US_GOV_Unassigned_Leads_Lead,,74361,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000058PODGA2'}",0MZ6t0000058PODGA2,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000OGVwOEAX,ListView,Lead.X0015e000011eWytAAE_Lead,15342,15342,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uL4GAI'}",0MZ6t0000055uL4GAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUacEAG,ListView,MulesoftConfiguration__mdt.All_Fields,,14057,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uL5GAI'}",0MZ6t0000055uL5GAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUadEAG,ListView,Opportunity.AFSOpportunities,,14058,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uL7GAI'}",0MZ6t0000055uL7GAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUaeEAG,ListView,Opportunity.All_Opportunities_Direct,,14060,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uL8GAI'}",0MZ6t0000055uL8GAI,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUafEAG,ListView,Opportunity.All_Opportunities_Indirect,,14061,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLAGAY'}",0MZ6t0000055uLAGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e000009cjdZEAQ,ListView,Opportunity.ClosingNextMonth,,14063,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLBGAY'}",0MZ6t0000055uLBGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e000009cjdYEAQ,ListView,Opportunity.ClosingThisMonth,,14064,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLCGAY'}",0MZ6t0000055uLCGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e000009cjekEAA,ListView,Opportunity.Default_Opportunity_Pipeline,,14065,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLDGAY'}",0MZ6t0000055uLDGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e00000OGU4iEAH,ListView,Opportunity.Indirect_Opportunities,,16178,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLEGAY'}",0MZ6t0000055uLEGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e000009cjcfEAA,ListView,Opportunity.Lost_Opportunities,,14067,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLFGAY'}",0MZ6t0000055uLFGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B5e000009cje1EAA,ListView,Opportunity.MyOpportunities,,369144,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M000000Hy6eWAC'}",0MZ8M000000Hy6eWAC,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000SPmXUAW,ListView,Opportunity.My_Opportunities_Current_Fiscal_Qtr,,369146,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ8M000000Hy6fWAC'}",0MZ8M000000Hy6fWAC,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B8M000000SPmYUAW,ListView,Opportunity.My_Opportunities_Next_Fiscal_Quarter,,369147,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLGGAY'}",0MZ6t0000055uLGGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUagEAG,ListView,Opportunity.My_Team_Opportunities_C1_Proposal,,14069,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLHGAY'}",0MZ6t0000055uLHGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUahEAG,ListView,Opportunity.My_Team_Opportunities_C2_Proposal,,14070,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLIGAY'}",0MZ6t0000055uLIGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUaiEAG,ListView,Opportunity.My_Team_Opportunities_Channel_Led,,16179,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLJGAY'}",0MZ6t0000055uLJGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUajEAG,ListView,Opportunity.My_Team_Opportunities_Direct,,16180,False,0055e000006hNmLAAU,False,0055e000006hNmL
"{'type': 'SourceMember', 'url': '/services/data/v60.0/tooling/sobjects/SourceMember/0MZ6t0000055uLKGAY'}",0MZ6t0000055uLKGAY,"{'attributes': {'type': 'User', 'url': '/services/data/v60.0/tooling/sobjects/User/0055e000006hNmLAAU'}, 'Name': 'Satish Hale'}",00B6t000002TUakEAG,ListView,Opportunity.My_Team_Opportunities_Proposal,,14073,False,0055e000006hNmLAAU,False,0055e000006hNmL
